2026-07-02T09:00:19+05:30 | API | service=api-gateway | user=trainer | ip=10.0.0.5 | GET /api/reports/export | status=204 | rt=262ms | risk=safe:10 | msg="GET /api/reports/export 204 in 262ms (next.js: 49ms, application-code: 168ms)"
2026-07-02T20:54:39+05:30 | SYSTEM | service=worker-service | host=gateway-01 | event=disk_warning | user=hr_user | ip=198.51.100.42 | risk=system_risk:53 | msg="worker-service: disk warning detected on host worker-01"
2026-07-02T20:56:39+05:30 | SYSTEM | service=redis | host=app-02 | event=cpu_spike | user=student02 | ip=192.168.1.11 | risk=system_risk:57 | msg="redis: cpu spike detected on host gateway-01"
2026-07-02T20:57:50+05:30 | SYSTEM | service=redis | host=web-01 | event=worker_retry | user=api_bot | ip=88.214.26.18 | risk=system_risk:77 | msg="redis: worker retry detected on host gateway-01"
2026-07-02T20:59:27+05:30 | SYSTEM | service=redis | host=app-01 | event=cpu_spike | user=student02 | ip=192.168.1.12 | risk=system_risk:51 | msg="redis: cpu spike detected on host app-01"
2026-07-02T21:01:02+05:30 | SYSTEM | service=linux-host | host=db-01 | event=nginx_reload | user=hr_user | ip=91.240.118.73 | risk=safe:5 | msg="linux-host: nginx reload detected on host gateway-01"
2026-07-02T21:02:04+05:30 | SYSTEM | service=nginx | host=app-02 | event=service_restart | user=hr_user | ip=198.51.100.42 | risk=safe:1 | msg="nginx: service restart detected on host gateway-01"
2026-07-02T21:03:28+05:30 | SYSTEM | service=nginx | host=db-01 | event=sudo_attempt | user=analyst | ip=172.16.0.33 | risk=auth_risk:74 | msg="nginx: sudo attempt detected on host app-01"
2026-07-02T21:03:43+05:30 | SYSTEM | service=linux-host | host=app-02 | event=ssh_login_failed | user=guest | ip=192.168.1.11 | risk=security_risk:77 | msg="linux-host: ssh login failed detected on host app-01"
2026-07-02T21:04:36+05:30 | SYSTEM | service=redis | host=web-01 | event=ssh_login_failed | user=admin | ip=172.16.0.33 | risk=auth_risk:73 | msg="redis: ssh login failed detected on host gateway-01"
2026-07-02T21:05:33+05:30 | SYSTEM | service=linux-host | host=worker-01 | event=worker_retry | user=manager | ip=203.0.113.90 | risk=system_risk:58 | msg="linux-host: worker retry detected on host worker-01"
2026-07-02T21:06:28+05:30 | SYSTEM | service=nginx | host=worker-01 | event=worker_retry | user=finance_user | ip=88.214.26.18 | risk=system_risk:56 | msg="nginx: worker retry detected on host worker-01"
2026-07-02T21:08:36+05:30 | SYSTEM | service=redis | host=web-01 | event=disk_warning | user=student01 | ip=91.240.118.73 | risk=system_risk:58 | msg="redis: disk warning detected on host app-01"
2026-07-02T21:10:36+05:30 | SYSTEM | service=linux-host | host=gateway-01 | event=nginx_reload | user=student01 | ip=203.0.113.90 | risk=safe:4 | msg="linux-host: nginx reload detected on host worker-01"
2026-07-02T21:11:22+05:30 | SYSTEM | service=linux-host | host=api-01 | event=worker_retry | user=trainer | ip=172.16.0.21 | risk=system_risk:48 | msg="linux-host: worker retry detected on host app-01"
2026-07-02T21:11:52+05:30 | SYSTEM | service=linux-host | host=gateway-01 | event=disk_warning | user=admin | ip=192.168.1.12 | risk=system_risk:52 | msg="linux-host: disk warning detected on host gateway-01"
2026-07-02T21:12:11+05:30 | SYSTEM | service=linux-host | host=app-01 | event=ssh_login_failed | user=support | ip=192.168.1.11 | risk=auth_risk:81 | msg="linux-host: ssh login failed detected on host app-01"
2026-07-02T21:13:17+05:30 | SYSTEM | service=redis | host=web-01 | event=disk_warning | user=student01 | ip=198.51.100.42 | risk=system_risk:75 | msg="redis: disk warning detected on host app-01"
2026-07-02T21:15:19+05:30 | SYSTEM | service=worker-service | host=web-01 | event=ssh_login_failed | user=john | ip=91.240.118.73 | risk=auth_risk:71 | msg="worker-service: ssh login failed detected on host gateway-01"
2026-07-02T21:16:14+05:30 | SYSTEM | service=scheduler | host=web-01 | event=worker_retry | user=john | ip=88.214.26.18 | risk=system_risk:74 | msg="scheduler: worker retry detected on host gateway-01"
2026-07-02T21:18:10+05:30 | SYSTEM | service=redis | host=worker-01 | event=nginx_reload | user=finance_user | ip=172.16.0.33 | risk=safe:12 | msg="redis: nginx reload detected on host gateway-01"
2026-07-02T21:19:40+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=5836ms | risk=database_risk:80 | msg="mongodb: connection pool wait | query="SELECT admin access permissions" | duration=5836ms"
2026-07-02T21:20:13+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=3565ms | risk=database_risk:68 | msg="mongodb: connection pool wait | query="SELECT admin access permissions" | duration=3565ms"
2026-07-02T21:21:21+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=7142ms | risk=database_risk:72 | msg="postgresql: slow query | query="INSERT audit log event" | duration=7142ms"
2026-07-02T21:22:40+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=5139ms | risk=database_risk:80 | msg="postgresql: index miss | query="UPDATE user wallet balance" | duration=5139ms"
2026-07-02T21:23:00+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=3019ms | risk=database_risk:48 | msg="mongodb: deadlock detected | query="UPDATE user wallet balance" | duration=3019ms"
2026-07-02T21:23:33+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=3502ms | risk=database_risk:55 | msg="mongodb: connection pool wait | query="INSERT audit log event" | duration=3502ms"
2026-07-02T21:25:13+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=1446ms | risk=database_risk:74 | msg="mongodb: deadlock detected | query="UPDATE session token" | duration=1446ms"
2026-07-02T21:25:26+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=5679ms | risk=database_risk:76 | msg="mongodb: slow query | query="SELECT learning path batches" | duration=5679ms"
2026-07-02T21:26:23+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=229ms | risk=safe:4 | msg="mongodb: query success | query="INSERT audit log event" | duration=229ms"
2026-07-02T21:27:08+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=3910ms | risk=database_risk:63 | msg="mongodb: slow query | query="SELECT admin access permissions" | duration=3910ms"
2026-07-02T21:27:55+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=7132ms | risk=database_risk:54 | msg="postgresql: index miss | query="SELECT community member by email" | duration=7132ms"
2026-07-02T21:28:57+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=3716ms | risk=database_risk:80 | msg="postgresql: deadlock detected | query="SELECT learning path batches" | duration=3716ms"
2026-07-02T21:29:47+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=187ms | risk=safe:25 | msg="postgresql: query success | query="INSERT audit log event" | duration=187ms"
2026-07-02T21:30:12+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=7612ms | risk=database_risk:58 | msg="mongodb: deadlock detected | query="SELECT community member by email" | duration=7612ms"
2026-07-02T21:31:50+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=5254ms | risk=database_risk:71 | msg="mongodb: deadlock detected | query="UPDATE user wallet balance" | duration=5254ms"
2026-07-02T21:32:58+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=5870ms | risk=database_risk:74 | msg="mongodb: slow query | query="UPDATE user wallet balance" | duration=5870ms"
2026-07-02T21:33:28+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=103ms | risk=safe:21 | msg="postgresql: query success | query="UPDATE session token" | duration=103ms"
2026-07-02T21:33:51+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=2527ms | risk=database_risk:61 | msg="mongodb: slow query | query="SELECT admin access permissions" | duration=2527ms"
2026-07-02T21:35:28+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=76ms | risk=safe:4 | msg="mongodb: query success | query="SELECT learning path batches" | duration=76ms"
2026-07-02T21:36:45+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=1000ms | risk=database_risk:71 | msg="postgresql: deadlock detected | query="SELECT admin access permissions" | duration=1000ms"
2026-07-02T21:36:58+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=1944ms | risk=database_risk:66 | msg="postgresql: deadlock detected | query="SELECT admin access permissions" | duration=1944ms"
2026-07-02T21:38:26+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=3502ms | risk=database_risk:52 | msg="postgresql: slow query | query="UPDATE user wallet balance" | duration=3502ms"
2026-07-02T21:39:22+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=3477ms | risk=database_risk:80 | msg="postgresql: slow query | query="SELECT admin access permissions" | duration=3477ms"
2026-07-02T21:40:18+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=104ms | risk=safe:14 | msg="mongodb: query success | query="UPDATE user wallet balance" | duration=104ms"
2026-07-02T21:41:22+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=3051ms | risk=database_risk:78 | msg="mongodb: slow query | query="SELECT learning path batches" | duration=3051ms"
2026-07-02T21:42:42+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=5361ms | risk=database_risk:50 | msg="mongodb: deadlock detected | query="INSERT audit log event" | duration=5361ms"
2026-07-02T21:43:45+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=7119ms | risk=database_risk:78 | msg="postgresql: connection pool wait | query="INSERT audit log event" | duration=7119ms"
2026-07-02T21:44:38+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=5263ms | risk=database_risk:50 | msg="postgresql: index miss | query="SELECT community member by email" | duration=5263ms"
2026-07-02T21:45:27+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=5779ms | risk=database_risk:77 | msg="mongodb: deadlock detected | query="INSERT audit log event" | duration=5779ms"
2026-07-02T21:46:19+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=5510ms | risk=database_risk:55 | msg="postgresql: connection pool wait | query="UPDATE user wallet balance" | duration=5510ms"
2026-07-02T21:47:19+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=20ms | risk=safe:2 | msg="postgresql: query success | query="UPDATE session token" | duration=20ms"
2026-07-02T21:47:47+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=73ms | risk=safe:18 | msg="mongodb: query success | query="UPDATE user wallet balance" | duration=73ms"
2026-07-02T21:49:20+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=1310ms | risk=database_risk:72 | msg="postgresql: connection pool wait | query="INSERT audit log event" | duration=1310ms"
2026-07-02T21:50:37+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=7434ms | risk=database_risk:62 | msg="postgresql: deadlock detected | query="INSERT audit log event" | duration=7434ms"
2026-07-02T21:52:04+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=6625ms | risk=database_risk:80 | msg="mongodb: deadlock detected | query="SELECT community member by email" | duration=6625ms"
2026-07-02T21:53:33+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=4364ms | risk=database_risk:75 | msg="postgresql: slow query | query="SELECT admin access permissions" | duration=4364ms"
2026-07-02T21:55:10+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=3783ms | risk=database_risk:61 | msg="postgresql: deadlock detected | query="UPDATE session token" | duration=3783ms"
2026-07-02T21:56:23+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=6478ms | risk=database_risk:79 | msg="postgresql: index miss | query="SELECT learning path batches" | duration=6478ms"
2026-07-02T21:57:48+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=5711ms | risk=database_risk:73 | msg="postgresql: index miss | query="UPDATE user wallet balance" | duration=5711ms"
2026-07-02T21:58:41+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=81ms | risk=safe:9 | msg="mongodb: query success | query="SELECT learning path batches" | duration=81ms"
2026-07-02T21:59:29+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=2918ms | risk=database_risk:71 | msg="postgresql: slow query | query="SELECT admin access permissions" | duration=2918ms"
2026-07-02T22:00:20+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=3193ms | risk=database_risk:60 | msg="mongodb: slow query | query="SELECT admin access permissions" | duration=3193ms"
2026-07-02T22:01:38+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=5155ms | risk=database_risk:63 | msg="mongodb: connection pool wait | query="UPDATE session token" | duration=5155ms"
2026-07-02T22:02:20+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=106ms | risk=safe:17 | msg="mongodb: query success | query="UPDATE session token" | duration=106ms"
2026-07-02T22:02:55+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=6572ms | risk=database_risk:71 | msg="mongodb: connection pool wait | query="INSERT audit log event" | duration=6572ms"
2026-07-02T22:03:34+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=206ms | risk=safe:15 | msg="postgresql: query success | query="SELECT admin access permissions" | duration=206ms"
2026-07-02T22:04:00+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=78ms | risk=safe:14 | msg="mongodb: query success | query="UPDATE user wallet balance" | duration=78ms"
2026-07-02T22:05:35+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=5901ms | risk=database_risk:66 | msg="mongodb: connection pool wait | query="SELECT learning path batches" | duration=5901ms"
2026-07-02T22:07:04+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=109ms | risk=safe:12 | msg="postgresql: query success | query="UPDATE session token" | duration=109ms"
2026-07-02T22:08:27+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=3004ms | risk=database_risk:60 | msg="postgresql: index miss | query="SELECT admin access permissions" | duration=3004ms"
2026-07-02T22:09:43+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=6503ms | risk=database_risk:66 | msg="postgresql: index miss | query="UPDATE session token" | duration=6503ms"
2026-07-02T22:10:57+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=1459ms | risk=database_risk:70 | msg="postgresql: index miss | query="UPDATE user wallet balance" | duration=1459ms"
2026-07-02T22:11:34+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=4244ms | risk=database_risk:56 | msg="postgresql: slow query | query="SELECT admin access permissions" | duration=4244ms"
2026-07-02T22:12:08+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=93ms | risk=safe:13 | msg="mongodb: query success | query="SELECT learning path batches" | duration=93ms"
2026-07-02T22:12:52+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=4785ms | risk=database_risk:54 | msg="mongodb: connection pool wait | query="INSERT audit log event" | duration=4785ms"
2026-07-02T22:13:16+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=4798ms | risk=database_risk:76 | msg="postgresql: connection pool wait | query="SELECT admin access permissions" | duration=4798ms"
2026-07-02T22:14:11+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=60ms | risk=safe:13 | msg="postgresql: query success | query="SELECT admin access permissions" | duration=60ms"
2026-07-02T22:14:42+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=1472ms | risk=database_risk:59 | msg="postgresql: index miss | query="SELECT community member by email" | duration=1472ms"
2026-07-02T22:15:19+05:30 | DATABASE | engine=mongodb | service=mongodb | duration=20ms | risk=safe:19 | msg="mongodb: query success | query="UPDATE user wallet balance" | duration=20ms"
2026-07-02T22:15:54+05:30 | DATABASE | engine=postgresql | service=postgresql | duration=61ms | risk=safe:15 | msg="postgresql: query success | query="SELECT community member by email" | duration=61ms"
